Time [s]	Quad Ch.  1(Target)[mbar]	Quad Ch.  1(Read)[mbar]	Quad Ch.  2(Target)[mbar]	Quad Ch.  2(Read)[mbar]	Quad Ch.  3(Target)[mbar]	Quad Ch.  3(Read)[mbar]	Quad Ch.  4(Target)[mbar]	Quad Ch.  4(Read)[mbar]	qm(Target) [µl/min]	qm(Read)[µl/min]	
348.3730	0.0000	-0.3076	-38.3286	-39.0204	0.0000	-0.4102	0.0000	-0.6622	0.0000	62.4663	
348.4220	0.0000	-0.3076	-38.4635	-39.0204	0.0000	-0.6238	0.0000	-0.4486	0.0000	64.7256	
348.4730	0.0000	-0.5212	-38.4944	-39.2340	0.0000	-0.1965	0.0000	-0.8759	0.0000	65.6428	
348.5220	0.0000	-0.3076	-38.5584	-39.0204	0.0000	-0.1965	0.0000	-0.8759	0.0000	68.5442	
348.5720	0.0000	-0.5212	-38.5128	-39.0204	0.0000	-0.1965	0.0000	-0.8759	0.0000	64.8840	
348.6220	0.0000	-0.3076	-38.5260	-39.0204	0.0000	-0.4102	0.0000	-0.6622	0.0000	64.7481	
348.6730	0.0000	-0.7349	-38.5886	-39.0204	0.0000	-0.4102	0.0000	-0.8759	0.0000	67.5846	
348.7230	0.0000	-0.5212	-38.6073	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	67.7554	
348.7730	0.0000	-0.0940	-38.5936	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	65.9940	
348.8220	0.0000	-0.0940	-38.5641	-39.4476	0.0000	-0.6238	0.0000	-0.4486	0.0000	63.2957	
348.8730	0.0000	-0.0940	-38.7183	-39.4476	0.0000	-0.4102	0.0000	-0.4486	0.0000	71.5875	
348.9230	0.0000	-0.5212	-38.5902	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	63.0058	
348.9720	0.0000	-0.0940	-38.5085	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	57.2780	
349.0230	0.0000	-0.3076	-38.5391	-39.2340	0.0000	-0.1965	0.0000	-0.4486	0.0000	58.2802	
349.0720	0.0000	-0.3076	-38.5874	-39.4476	0.0000	-0.4102	0.0000	-0.6622	0.0000	60.3373	
349.1230	0.0000	-0.7349	-38.5634	-39.4476	0.0000	-0.1965	0.0000	-0.2350	0.0000	58.0873	
349.1730	0.0000	-0.3076	-38.5430	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	56.0761	
349.2220	0.0000	-0.0940	-38.5246	-39.2340	0.0000	-0.1965	0.0000	-0.4486	0.0000	54.2068	
349.2730	0.0000	-0.3076	-38.4753	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	50.5380	
349.3230	0.0000	-0.3076	-38.5276	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	52.9171	
349.3730	0.0000	-0.5212	-38.5320	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	55.5871	
349.4230	0.0000	-0.3076	-38.5975	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	57.7773	
349.4720	0.0000	-0.5212	-38.6479	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	59.5296	
349.5220	0.0000	-0.5212	-38.6909	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	65.0638	
349.5730	0.0000	-0.5212	-34.5625	-38.8068	0.0000	-0.4102	0.0000	-0.2350	250.0000	64.1323	
349.6220	0.0000	-0.3076	-34.5200	-37.7386	0.0000	-0.4102	0.0000	-0.4486	250.0000	65.1234	
349.6720	0.0000	-0.3076	-34.4435	-36.2433	0.0000	-0.1965	0.0000	-0.4486	250.0000	63.2847	
349.7220	0.0000	-0.3076	-34.4030	-34.9615	0.0000	-0.1965	0.0000	-0.0214	250.0000	63.4834	
349.7730	0.0000	-0.3076	-34.8481	-33.8934	0.0000	-0.1965	0.0000	-0.2350	250.0000	92.6464	
349.8230	0.0000	-0.3076	-34.9914	-33.6798	0.0000	-0.4102	0.0000	-0.2350	250.0000	103.3520	
349.8720	0.0000	-0.5212	-35.4448	-33.4662	0.0000	-0.1965	0.0000	-0.6622	250.0000	132.4270	
349.9230	0.0000	-0.3076	-35.8314	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	157.0617	
349.9720	0.0000	-0.3076	-36.1055	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	174.6534	
350.0220	0.0000	-0.5212	-36.0070	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	169.8461	
350.0720	0.0000	-0.5212	-36.0442	-36.0297	0.0000	-0.4102	0.0000	-0.4486	250.0000	173.1981	
350.1230	0.0000	-0.5212	-35.8666	-36.4569	0.0000	-0.4102	0.0000	-0.6622	250.0000	163.7619	
350.1730	0.0000	-0.3076	-35.6666	-37.3114	0.0000	-0.4102	0.0000	-0.6622	250.0000	153.1127	
350.2220	0.0000	-0.3076	-35.3415	-37.3114	0.0000	-0.4102	0.0000	-0.4486	250.0000	135.1901	
350.2730	0.0000	-0.3076	-34.9761	-37.3114	0.0000	-0.4102	0.0000	-0.4486	250.0000	115.1278	
350.3220	0.0000	-0.3076	-34.7604	-37.3114	0.0000	-0.1965	0.0000	-0.4486	250.0000	104.2129	
350.3720	0.0000	-0.3076	-34.5250	-36.8842	0.0000	-0.4102	0.0000	-0.6622	0.0000	92.3679	
350.4230	0.0000	-0.0940	-34.4623	-36.2433	0.0000	-0.1965	0.0000	-0.4486	250.0000	90.7835	
350.4730	0.0000	-0.3076	-34.4446	-35.6024	0.0000	-0.1965	0.0000	-0.6622	250.0000	91.9452	
350.5230	0.0000	-0.3076	-34.6545	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	106.5922	
350.5720	0.0000	-0.3076	-34.7022	-35.1752	0.0000	-0.4102	0.0000	-0.4486	250.0000	120.4867	
350.6220	0.0000	-0.3076	-34.8241	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	133.8790	
350.6730	0.0000	-0.5212	-35.0209	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	137.6631	
350.7230	0.0000	-0.3076	-35.0583	-34.7479	0.0000	-0.6238	0.0000	-0.6622	250.0000	140.3250	
350.7720	0.0000	-0.3076	-35.1391	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	144.0521	
350.8230	0.0000	-0.5212	-35.1783	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	147.8407	
350.8730	0.0000	-0.5212	-35.0777	-35.3888	0.0000	-0.4102	0.0000	-0.4486	250.0000	143.2508	
350.9230	0.0000	-0.3076	-35.0599	-35.6024	0.0000	-0.1965	0.0000	-0.4486	250.0000	143.7133	
350.9730	0.0000	-0.3076	-34.9598	-35.6024	0.0000	-0.1965	0.0000	-0.2350	250.0000	139.1975	
351.0220	0.0000	-0.3076	-34.8997	-35.8160	0.0000	-0.1965	0.0000	-0.6622	250.0000	137.2013	
351.0730	0.0000	-0.5212	-34.7360	-36.0297	0.0000	-0.1965	0.0000	-0.2350	250.0000	129.0022	
351.1230	0.0000	-0.5212	-34.6159	-36.0297	0.0000	-0.1965	0.0000	-0.4486	250.0000	123.5099	
351.1730	0.0000	-0.5212	-34.5433	-36.0297	0.0000	-0.4102	0.0000	-0.6622	250.0000	120.9567	
351.2230	0.0000	-0.3076	-34.4816	-35.8160	0.0000	-0.4102	0.0000	-0.4486	250.0000	119.0893	
351.2720	0.0000	-0.3076	-34.4780	-35.3888	0.0000	-0.1965	0.0000	-0.4486	250.0000	120.6572	
351.3220	0.0000	-0.3076	-34.4411	-34.9615	0.0000	-0.1965	0.0000	-0.4486	250.0000	120.3040	
351.3730	0.0000	-0.5212	-34.5049	-35.3888	0.0000	-0.4102	0.0000	-0.4486	250.0000	125.8616	
351.4220	0.0000	-0.3076	-34.5662	-35.1752	0.0000	-0.6238	0.0000	-0.6622	250.0000	131.2265	
351.4730	0.0000	-0.0940	-34.5071	-34.9615	0.0000	-0.6238	0.0000	-0.8759	250.0000	129.3481	
351.5230	0.0000	-0.3076	-34.5516	-34.9615	0.0000	-0.6238	0.0000	-0.6622	250.0000	133.6925	
351.5720	0.0000	-0.5212	-34.6918	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	143.5715	
351.6220	0.0000	-0.3076	-34.6561	-35.1752	0.0000	-0.1965	0.0000	-0.6622	250.0000	142.9533	
351.6730	0.0000	-0.3076	-34.5905	-35.1752	0.0000	-0.1965	0.0000	-0.4486	250.0000	140.5260	
351.7220	0.0000	-0.5212	-34.6208	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	143.8401	
351.7730	0.0000	-0.3076	-34.5867	-35.1752	0.0000	-0.1965	0.0000	-0.6622	250.0000	140.5752	
351.8230	0.0000	-0.3076	-34.5155	-35.3888	0.0000	-0.4102	0.0000	-0.6622	250.0000	139.2390	
351.8730	0.0000	-0.0940	-34.4672	-35.6024	0.0000	-0.4102	0.0000	-0.6622	250.0000	135.1862	
351.9230	0.0000	-0.5212	-34.3726	-35.3888	0.0000	-0.4102	0.0000	-0.6622	250.0000	132.4066	
351.9720	0.0000	-0.3076	-34.2693	-35.3888	0.0000	-0.4102	0.0000	-0.4486	250.0000	130.6566	
352.0230	0.0000	-0.5212	-34.2088	-35.3888	0.0000	-0.1965	0.0000	-0.6622	250.0000	128.6856	
352.0730	0.0000	-0.5212	-34.2285	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	131.5363	
352.1220	0.0000	-0.3076	-34.3171	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	138.4808	
352.1730	0.0000	-0.3076	-34.4404	-34.7479	0.0000	-0.4102	0.0000	-0.6622	250.0000	147.4387	
352.2220	0.0000	-0.5212	-34.3730	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	144.8300	
352.2720	0.0000	-0.3076	-34.2976	-34.7479	0.0000	-0.6238	0.0000	-0.4486	250.0000	141.7946	
352.3230	0.0000	-0.3076	-34.3356	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	145.5986	
352.3730	0.0000	-0.5212	-34.3862	-35.1752	0.0000	-0.1965	0.0000	-0.4486	250.0000	150.0413	
352.4230	0.0000	-0.0940	-34.3718	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	150.6063	
352.4730	0.0000	-0.5212	-34.1956	-34.9615	0.0000	-0.4102	0.0000	-0.2350	250.0000	141.5025	
352.5220	0.0000	-0.5212	-34.0308	-34.7479	0.0000	-0.1965	0.0000	-0.4486	250.0000	133.2139	
352.5730	0.0000	-0.3076	-34.0634	-34.7479	0.0000	-0.6238	0.0000	-0.8759	250.0000	136.7908	
352.6220	0.0000	-0.3076	-34.2016	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	146.5988	
352.6720	0.0000	-0.3076	-34.0687	-34.7479	0.0000	-0.1965	0.0000	-0.4486	250.0000	140.1100	
352.7220	0.0000	-0.5212	-33.9929	-34.5343	0.0000	-0.1965	0.0000	-0.6622	250.0000	137.1647	
352.7730	0.0000	-0.0940	-33.9822	-34.5343	0.0000	-0.1965	0.0000	-0.6622	250.0000	138.0672	
352.8220	0.0000	-0.3076	-34.0021	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	140.8261	
352.8730	0.0000	-0.3076	-33.9764	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	140.8261	
352.9220	0.0000	-0.3076	-33.9373	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	148.3624	
352.9730	0.0000	-0.7349	-34.0521	-34.5343	0.0000	-0.1965	0.0000	-0.6622	250.0000	144.8339	
353.0230	0.0000	-0.5212	-33.9686	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	144.8339	
353.0730	0.0000	-0.5212	-33.8853	-34.7479	0.0000	-0.4102	0.0000	-0.6622	250.0000	141.3494	
353.1220	0.0000	-0.3076	-33.9129	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	144.4953	
353.1730	0.0000	-0.3076	-33.8849	-34.5343	0.0000	-0.4102	0.0000	-0.2350	250.0000	144.2977	
353.2220	0.0000	-0.3076	-33.7941	-34.7479	0.0000	-0.1965	0.0000	-0.6622	250.0000	140.3250	
353.2720	0.0000	-0.3076	-33.7685	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	140.3250	
353.3220	0.0000	-0.3076	-33.9065	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	149.3236	
353.3720	0.0000	-0.5212	-33.8708	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	149.3236	
353.4230	0.0000	-0.0940	-33.8857	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	151.6072	
353.4720	0.0000	-0.3076	-33.8426	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	150.4098	
353.5220	0.0000	-0.3076	-33.8737	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	153.6202	
353.5720	0.0000	-0.3076	-33.8166	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.5662	
353.6220	0.0000	-0.3076	-33.7130	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	146.7575	
353.6730	0.0000	-0.5212	-33.6881	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	147.3559	
353.7220	0.0000	-0.3076	-33.6745	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	144.6662	
353.7720	0.0000	-0.3076	-33.6049	-34.3207	0.0000	-0.1965	0.0000	-0.6622	250.0000	150.7064	
353.8230	0.0000	-0.5212	-33.6814	-34.1071	0.0000	-0.4102	0.0000	-0.8759	250.0000	151.7313	
353.8720	0.0000	-0.3076	-33.6759	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.5336	
353.9230	0.0000	-0.3076	-33.6491	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.6482	
353.9730	0.0000	-0.3076	-33.6598	-34.3207	0.0000	-0.4102	0.0000	-0.2350	250.0000	153.5527	
354.0220	0.0000	-0.3076	-33.6848	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	156.3666	
354.0720	0.0000	-0.3076	-33.7512	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	161.6804	
354.1220	0.0000	-0.5212	-33.7207	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	161.0974	
354.1730	0.0000	-0.3076	-33.4997	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	149.1872	
354.2230	0.0000	-0.3076	-33.4766	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	146.7929	
354.2730	0.0000	-0.3076	-33.4118	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	152.8717	
354.3220	0.0000	-0.5212	-33.4906	-34.1071	0.0000	-0.6238	0.0000	-0.6622	250.0000	147.3959	
354.3730	0.0000	-0.3076	-33.3830	-34.1071	0.0000	-0.4102	0.0000	-0.8759	250.0000	147.9028	
354.4230	0.0000	-0.0940	-33.3808	-34.1071	0.0000	-0.1965	0.0000	-0.4486	250.0000	149.1964	
354.4730	0.0000	-0.3076	-33.4436	-33.8934	0.0000	-0.4102	0.0000	-0.2350	250.0000	154.3594	
354.5220	0.0000	-0.3076	-33.4177	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	154.1259	
354.5730	0.0000	-0.3076	-33.4785	-34.1071	0.0000	-0.4102	0.0000	-0.6622	250.0000	159.1214	
354.6230	0.0000	-0.3076	-33.4237	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	157.1305	
354.6730	0.0000	-0.5212	-33.3511	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	154.0652	
354.7230	0.0000	-0.5212	-33.3689	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	156.4845	
354.7730	0.0000	-0.5212	-33.3493	-34.1071	0.0000	-0.4102	0.0000	-0.2350	250.0000	156.6023	
354.8230	0.0000	-0.5212	-33.4254	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	162.4281	
354.8730	0.0000	-0.5212	-33.3661	-33.8934	0.0000	-0.4102	0.0000	-0.2350	250.0000	160.1156	
354.9220	0.0000	-0.7349	-33.2673	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	155.4802	
354.9730	0.0000	-0.0940	-33.3264	-34.1071	0.0000	-0.6238	0.0000	-0.4486	250.0000	160.3045	
355.0220	0.0000	-0.3076	-33.3089	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	160.5141	
355.0720	0.0000	-0.5212	-33.2293	-33.8934	0.0000	-0.6238	0.0000	-0.6622	250.0000	156.9611	
355.1230	0.0000	-0.0940	-33.1661	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	154.4972	
355.1730	0.0000	-0.3076	-33.2375	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	160.1078	
355.2230	0.0000	-0.5212	-33.3594	-33.8934	0.0000	-0.1965	0.0000	-1.0895	250.0000	168.5964	
355.2730	0.0000	-0.3076	-33.2646	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	164.0177	
355.3220	0.0000	-0.3076	-33.1709	-33.8934	0.0000	-0.4102	0.0000	-0.8759	250.0000	159.6659	
355.3720	0.0000	-0.5212	-33.1024	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	156.8315	
355.4230	0.0000	-0.5212	-33.0784	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	156.7286	
355.4730	0.0000	-0.3076	-33.1578	-33.8934	0.0000	-0.4102	0.0000	-0.8759	250.0000	162.7029	
355.5230	0.0000	-0.0940	-33.1372	-33.8934	0.0000	-0.6238	0.0000	-0.4486	250.0000	162.6662	
355.5730	0.0000	-0.0940	-33.1042	-33.6798	0.0000	-0.4102	0.0000	-0.2350	250.0000	161.9473	
355.6230	0.0000	-0.3076	-33.1251	-33.6798	0.0000	-0.4102	0.0000	-0.6622	250.0000	164.3950	
355.6730	0.0000	-0.5212	-33.1521	-33.4662	0.0000	-0.1965	0.0000	-0.6622	250.0000	168.1592	
355.7220	0.0000	-0.5212	-33.1492	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	166.1157	
355.7730	0.0000	-0.5212	-33.0959	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	159.8260	
355.8230	0.0000	-0.5212	-32.9696	-33.6798	0.0000	-0.1965	0.0000	-0.4486	250.0000	157.5950	
355.8730	0.0000	-0.3076	-32.9112	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	157.3564	
355.9230	0.0000	-0.3076	-32.9088	-33.4662	0.0000	-0.4102	0.0000	-0.4486	0.0000	158.7446	
355.9730	0.0000	-0.3076	-32.9590	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	163.0277	
356.0230	0.0000	-0.3076	-32.9394	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	163.0742	
356.0730	0.0000	-0.5212	-42.2000	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	165.2800	
356.1220	0.0000	-0.3076	-42.2378	-37.3114	0.0000	-0.4102	0.0000	-0.4486	250.0000	169.0423	
356.1720	0.0000	-0.3076	-42.2876	-40.3021	0.0000	-0.4102	0.0000	-0.4486	250.0000	173.4419	
356.2230	0.0000	-0.0940	-42.2104	-43.0792	0.0000	-0.1965	0.0000	-0.4486	250.0000	170.2263	
356.2720	0.0000	-0.3076	-41.5449	-45.0018	0.0000	-0.1965	0.0000	-0.4486	250.0000	131.9498	
356.3220	0.0000	-0.0940	-40.2873	-46.0699	0.0000	-0.6238	0.0000	-0.0214	250.0000	59.1696	
356.3720	0.0000	0.1196	-39.3491	-46.0699	0.0000	-0.4102	0.0000	-0.2350	250.0000	6.6805	
356.4220	0.0000	-0.3076	-38.0789	-45.2155	0.0000	-0.4102	0.0000	-0.2350	250.0000	-64.3994	
356.4730	0.0000	-0.5212	-37.4981	-43.0792	0.0000	-0.4102	0.0000	-0.4486	250.0000	-93.4736	
356.5220	0.0000	-0.5212	-37.1782	-40.3021	0.0000	-0.4102	0.0000	-0.4486	250.0000	-106.2836	
356.5730	0.0000	-0.5212	-37.3194	-38.1659	0.0000	-0.6238	0.0000	-0.2350	250.0000	-91.6231	
356.6230	0.0000	-0.3076	-37.6401	-36.6705	0.0000	-0.1965	0.0000	-0.4486	250.0000	-66.7626	
356.6720	0.0000	-0.3076	-38.7496	-36.0297	0.0000	-0.4102	0.0000	-0.4486	250.0000	4.4620	
356.7230	0.0000	-0.0940	-39.4594	-36.2433	0.0000	-0.4102	0.0000	-0.2350	250.0000	50.8253	
356.7730	0.0000	-0.5212	-39.8664	-37.3114	0.0000	-0.1965	0.0000	-0.4486	250.0000	78.3397	
356.8220	0.0000	-0.3076	-40.5989	-38.1659	0.0000	-0.1965	0.0000	-0.6622	250.0000	124.7148	
356.8720	0.0000	-0.5212	-40.7252	-39.6613	0.0000	0.0171	0.0000	-0.6622	250.0000	130.2371	
356.9220	0.0000	-0.3076	-40.6198	-40.7294	0.0000	-0.4102	0.0000	-0.4486	250.0000	112.4953	
356.9720	0.0000	-0.3076	-40.2832	-41.7975	0.0000	-0.1965	0.0000	-0.4486	250.0000	86.0119	
357.0220	0.0000	-0.3076	-39.7930	-42.6520	0.0000	-0.1965	0.0000	-0.4486	250.0000	86.0119	
357.0720	0.0000	-0.3076	-43.3009	-43.5065	0.0000	-0.1965	0.0000	-0.4486	0.0000	45.4779	
357.1220	0.0000	-0.3076	-48.0587	-44.7882	0.0000	-0.1965	0.0000	-0.4486	0.0000	7.8255	
357.1730	0.0000	-0.0940	-53.8929	-47.3517	0.0000	-0.4102	0.0000	-0.6622	0.0000	-5.7677	
357.2230	0.0000	-0.3076	-53.6782	-51.1969	0.0000	-0.6238	0.0000	-0.4486	0.0000	-18.2936	
357.2730	0.0000	-0.5212	-53.4677	-54.6149	0.0000	-0.4102	0.0000	-0.4486	0.0000	-77.6898	
357.3230	0.0000	-0.3076	-52.6479	-56.9647	0.0000	-0.4102	0.0000	-0.4486	0.0000	-113.7578	
357.3730	0.0000	-0.3076	-52.0035	-58.2465	0.0000	-0.4102	0.0000	-0.4486	0.0000	-165.6906	
357.4230	0.0000	-0.3076	-51.0749	-58.2465	0.0000	-0.4102	0.0000	-0.6622	0.0000	-165.6906	
357.4730	0.0000	-0.3076	-49.4933	-57.1783	0.0000	-0.4102	0.0000	-0.4486	0.0000	-255.0254	
357.5230	0.0000	-0.7349	-48.3069	-54.8285	0.0000	-0.4102	0.0000	-0.2350	0.0000	-319.3640	
357.5730	0.0000	-0.5212	-47.8900	-51.8378	0.0000	-0.6238	0.0000	-0.6622	0.0000	-336.7522	
357.6230	0.0000	-0.5212	-47.9347	-48.6334	0.0000	-0.1965	0.0000	-0.4486	0.0000	-326.6006	
357.6730	0.0000	0.1196	-48.4333	-47.1381	0.0000	-0.4102	0.0000	-0.6622	0.0000	-289.8634	
357.7220	0.0000	-0.5212	-49.1879	-46.4972	0.0000	-0.1965	0.0000	-0.2350	0.0000	-238.6542	
357.7720	0.0000	-0.5212	-50.4860	-46.4972	0.0000	-0.4102	0.0000	-0.6622	0.0000	-156.6510	
357.8220	0.0000	-0.3076	-51.1572	-47.5653	0.0000	-0.1965	0.0000	-0.6622	0.0000	-113.4245	
357.8730	0.0000	-0.3076	-51.6998	-48.8470	0.0000	-0.4102	0.0000	-0.4486	0.0000	-78.6062	
357.9230	0.0000	-0.5212	-51.9017	-50.7697	0.0000	-0.1965	0.0000	-0.6622	0.0000	-64.8925	
357.9730	0.0000	-0.3076	-51.7681	-52.4786	0.0000	-0.1965	0.0000	-0.6622	0.0000	-71.3656	
358.0230	0.0000	-0.5212	-50.9896	-53.5468	0.0000	-0.1965	0.0000	-0.4486	0.0000	-115.7417	
358.0720	0.0000	-0.3076	-50.5201	-54.4012	0.0000	-0.4102	0.0000	-0.4486	0.0000	-140.8257	
358.1230	0.0000	-0.3076	-49.8993	-54.4012	0.0000	-0.4102	0.0000	-0.6622	0.0000	-174.2688	
358.1720	0.0000	-0.3076	-49.0941	-53.7604	0.0000	-0.1965	0.0000	-0.4486	0.0000	-217.8935	
358.2220	0.0000	-0.7349	-48.8495	-52.6923	0.0000	-0.4102	0.0000	-0.2350	0.0000	-227.4251	
358.2730	0.0000	-0.7349	-48.4136	-51.1969	0.0000	-0.6238	0.0000	-0.4486	0.0000	-247.9394	
358.3220	0.0000	-0.3076	-48.4545	-49.7015	0.0000	-0.1965	0.0000	-0.4486	0.0000	-240.0686	
358.3720	0.0000	-0.0940	-48.7113	-48.8470	0.0000	-0.4102	0.0000	-0.4486	0.0000	-219.5717	
358.4230	0.0000	-0.3076	-49.2055	-48.8470	0.0000	-0.4102	0.0000	-0.4486	0.0000	-185.4305	
358.4720	0.0000	-0.3076	-56.1870	-47.9926	0.0000	-0.1965	0.0000	-0.4486	0.0000	-159.2674	
358.5230	0.0000	-0.0940	-56.4787	-49.9152	0.0000	-0.6238	0.0000	-0.4486	0.0000	-138.1137	
358.5730	0.0000	-0.3076	-56.7063	-52.9059	0.0000	-0.1965	0.0000	-0.2350	0.0000	-121.2494	
358.6220	0.0000	-0.7349	-56.7928	-55.6830	0.0000	-0.4102	0.0000	-0.6622	0.0000	-113.1190	
358.6730	0.0000	-0.5212	-56.7255	-57.8192	0.0000	-0.4102	0.0000	-0.8759	0.0000	-114.2495	
358.7230	0.0000	-0.5212	-55.6556	-59.5282	0.0000	-0.4102	0.0000	-0.6622	0.0000	-174.6460	
358.7730	0.0000	-0.5212	-54.7556	-60.3827	0.0000	-0.4102	0.0000	-0.6622	0.0000	-223.2256	
358.8220	0.0000	-0.5212	-53.4298	-60.1691	0.0000	-0.1965	0.0000	-0.4486	0.0000	-295.6769	
358.8730	0.0000	-0.3076	-52.7993	-58.8873	0.0000	-0.4102	0.0000	-0.4486	0.0000	-325.4675	
358.9230	0.0000	-0.5212	-52.1882	-56.7511	0.0000	-0.6238	0.0000	-0.2350	0.0000	-353.1117	
358.9730	0.0000	-0.5212	-51.7106	-54.4012	0.0000	-0.4102	0.0000	-0.4486	0.0000	-372.5421	
359.0230	0.0000	-0.3076	-51.8066	-52.6923	0.0000	-0.4102	0.0000	-0.2350	0.0000	-357.3698	
359.0730	0.0000	-0.5212	-52.5087	-51.1969	0.0000	-0.4102	0.0000	-0.4486	0.0000	-307.0401	
359.1220	0.0000	-0.5212	-53.3100	-50.3424	0.0000	-0.4102	0.0000	-0.6622	0.0000	-251.8611	
359.1730	0.0000	-0.5212	-53.7382	-50.7697	0.0000	-0.6238	0.0000	-0.4486	0.0000	-220.3335	
359.2220	0.0000	-0.3076	-54.3937	-51.4105	0.0000	-0.4102	0.0000	-0.4486	0.0000	-176.1074	
359.2720	0.0000	-0.3076	-54.6178	-52.6923	0.0000	-0.1965	0.0000	-0.2350	0.0000	-158.5533	
359.3220	0.0000	-0.0940	-54.5675	-53.9740	0.0000	-0.4102	0.0000	-0.6622	0.0000	-157.5364	
359.3730	0.0000	-0.3076	-54.4671	-55.0421	0.0000	-0.4102	0.0000	-0.6622	0.0000	-159.4208	
359.4220	0.0000	-0.3076	-54.2681	-55.2557	0.0000	-0.4102	0.0000	-0.4486	0.0000	-167.1796	
359.4730	0.0000	-0.0940	-53.5107	-56.3239	0.0000	-0.4102	0.0000	-0.4486	0.0000	-207.6954	
359.5230	0.0000	-0.5212	-52.6333	-56.7511	0.0000	-0.4102	0.0000	-0.4486	0.0000	-254.3365	
359.5730	0.0000	-0.5212	-52.2820	-56.3239	0.0000	-0.1965	0.0000	-0.4486	0.0000	-268.5640	
